"updated_at","location_id","address","city","external_source","facebook_places_id","lat","lng","name","short_name"
"2019-02-25 10:51:34.720384+01",498022944,"Beregovaya str.","","facebook_places",449843881728748,55.915579193804000,37.491280775882998,"Поселок Набережный","Поселок Набережный"
"2019-02-22 22:01:20.214606+01",1017218609,"Институтский переулок, д. 9","","facebook_places",174374955951744,55.929444444444002,37.521388888889000,"Московский физико-технический институт","Московский физико-технический институт"
"2019-02-25 12:41:51.264633+01",500625802,"","","facebook_places",105588176141470,,,"Atlantic Ocean","Atlantic Ocean"
"2019-02-25 12:44:17.61519+01",217436233,"Авиамоторная, д. 40","Москва (Moscow, Russia)","facebook_places",323299454379172,55.741750000000003,37.720170000000003,"Дворец Борьбы Имени Ивана Ярыгина","Дворец Борьбы Имени Ивана Ярыгина"
"2019-02-22 15:04:53.924248+01",722623,"idrefjäll","Idre","facebook_places",47269459200,61.890270000000001,12.827520000000000,"Idre Fjäll","Idre Fjäll"
"2019-02-22 15:13:21.837564+01",710411735,"Сочи, А-355, Аэропорт","","facebook_places",1493735160899494,43.450000000000003,39.956666666666997,"Port lotniczy Soczi-Adler","Port lotniczy Soczi-Adler"
"2019-02-22 21:10:45.979365+01",850286,"","Sankt-peterburg","facebook_places",120942088076174,59.936131676810000,30.289058157176999,"Дворцовый мост","Дворцовый мост"
"2019-02-25 09:02:10.953226+01",52882,"3555 SW 8th St","Miami, FL","facebook_places",114215478609821,25.765076716020001,-80.252900655933999,"Versailles","Versailles"
"2019-02-22 21:11:39.326031+01",498480760,"","","facebook_places",665483146813115,55.955768730000003,37.485249910000000,"Котовский Залив","Котовский Залив"
"2019-02-22 22:00:01.22332+01",415586103,"Первомайская ул., 9/4","","facebook_places",705684572800805,55.931489999999997,37.520310000000002,"Теория Кухня & Бар","Теория Кухня & Бар"
"2019-02-23 10:59:40.719537+01",452484,"Route Cantonale","Lausanne, Switzerland","facebook_places",107201356009441,46.520360606654002,6.565839014608400,"Ecole polytechnique fédérale de Lausanne (EPFL)","Ecole polytechnique fédérale de Lausanne (EPFL)"
"2019-02-22 21:14:20.887226+01",827212684,"okeanias 8, Voroklini, Cyprus","Larnaka, Larnaca, Cyprus","facebook_places",189582121118889,34.970646316000000,33.670139370000001,"Chrystalo Tavern","Chrystalo Tavern"
"2019-02-23 01:33:37.773393+01",69836769,"","","facebook_places",357503710957496,55.934747417718000,37.495008191697998,"г. Долгопрудный","г. Долгопрудный"
"2019-02-25 13:55:22.67115+01",1022131151,"Khaleej Al Arabi Street","Abu Dhabi, United Arab Emirates","facebook_places",94211421397,24.419530074425001,54.437361889620000,"Abu Dhabi National Exhibitions Company - ADNEC","Abu Dhabi National Exhibitions Company - ADNEC"
"2019-02-22 15:21:06.732444+01",534134286778924,"","","facebook_places",534134286778924,55.740650000000002,37.609290000000001,"Deworkacy","Deworkacy"
"2019-02-22 21:15:46.028931+01",214328026,"","","facebook_places",102188499823036,34.674999999999997,33.033299999999997,"Limassol, Cyprus","Limassol"
"2019-02-22 21:16:24.284583+01",354060703,"","","facebook_places",109308772427967,51.508055555555998,-0.128055555555560,"Trafalgar Square","Trafalgar Square"
"2019-02-22 22:36:24.925643+01",1019059108,"","","facebook_places",440496742710037,55.929444444444002,37.521388888889000,"Moskauer Institut für Physik und Technologie","Moskauer Institut für Physik und Technologie"
"2019-02-22 23:19:39.331308+01",223991578,"","","facebook_places",225873794230846,55.934543176605999,37.518702149425998,"Первомайская Улица","Первомайская Улица"
"2019-02-25 12:21:43.412681+01",228474235,"","","facebook_places",106552496044096,44.501100000000001,38.135300000000001,"Divnomorskoye, Krasnodarskiy Kray, Russia","Divnomorskoye"
"2019-02-25 19:02:38.067861+01",291542095,"","","facebook_places",283777024981068,55.899999999999999,37.569722220000003,"Lianozovo District","Lianozovo District"
"2019-02-22 15:30:52.165958+01",491533012,"","","facebook_places",111194178903374,55.635800000000003,37.207200000000000,"Lesnoy Gorodok, Moskovskaya Oblast', Russia","Lesnoy Gorodok"
"2019-02-22 15:30:54.238632+01",1760345337586050,"Головинское шоссе, вл. 5","Москва","facebook_places",1760345337586050,55.839474899999999,37.490213900000000,"Travelers Coffee Msk","Travelers Coffee Msk"
"2019-02-22 21:29:45.074849+01",1023631789,"Нижняя Радищевская, дом 2","Москва","facebook_places",443393585863137,55.742910000000002,37.651580000000003,"Дом русского зарубежья им. А. Солженицына","Дом русского зарубежья им. А. Солженицына"
"2019-02-22 21:32:35.726778+01",217807774,"Khreshatyk","","facebook_places",187584314777449,50.450150364518997,30.523390564155001,"Київ, Майдан Незалежності","Київ"
"2019-02-22 22:01:22.245662+01",931364140,"","","facebook_places",124510304260863,55.655555560000003,37.532777780000004,"Russian Space Research Institute","Russian Space Research Institute"
"2019-02-22 21:33:17.988843+01",431440502,"вул. Богомольця, 4","Kyiv, Ukraine","facebook_places",460235707323705,50.440359731404001,30.530866384506002,"Bogomoletz Institute of Physiology","Bogomoletz Institute of Physiology"
"2019-02-25 14:02:24.288341+01",730501083764740,"Краснодарский край, Г.Сочи, Олимпийский Парк, Олимпийский пр., Д.1","Сочи","facebook_places",730501083764740,43.414063547018998,39.951088095037001,"Главный Медиацентр","Главный Медиацентр"
"2019-02-23 00:48:42.00818+01",511743068,"Московская область, город Долгопрудный, Московское шоссе, дом 23","","facebook_places",247129442031419,55.929699999999997,37.513300000000001,"МФТИ, кофейня 6ки","МФТИ"
"2019-02-25 19:30:21.048128+01",222146698,"Дмитровское шоссе, 163а","Москва","facebook_places",269053313163399,55.909422615566001,37.540669441223002,"ТРЦ РИО Дмитровское шоссе","ТРЦ РИО Дмитровское шоссе"
"2019-02-22 15:36:33.500132+01",457708209,"","","facebook_places",262284997225329,55.413480064700998,37.900067694815000,"Аэропорт DMD","Аэропорт DMD"
"2019-02-22 21:36:29.124999+01",137438429,"Suvorova 118","","facebook_places",171177166408707,54.515196058523003,36.259377786003000,"The Rocket Bar","The Rocket Bar"
"2019-02-25 19:33:47.049404+01",1433831,"9, Institutskiy pereulok","Dolgoprudnyy, Moskovskaya Oblast', Russia","facebook_places",543279849069606,55.927923147203003,37.523587946423000,"МФТИ","МФТИ"
"2019-02-25 18:41:03.574317+01",721185918,"Institutskiy pereulok, 9","Dolgoprudnyy, Moskovskaya Oblast', Russia","facebook_places",180384995335164,55.929953099999999,37.517542200000001,"БиоФармкластер ""Северный""","БиоФармкластер ""Северный"""
"2019-02-22 21:37:12.082911+01",418439546,"Алтуфьевское шоссе, 44","Москва","facebook_places",113828695467583,55.874797113400000,37.587215517700002,"Acronis","Acronis"
"2019-02-25 14:28:23.858843+01",5303045,"ул. А.Невского, 14","Kaliningrad, Kaliningrad","facebook_places",280694638609479,54.724159999999998,20.527390000000000,"БФУ им Канта","БФУ им Канта"
"2019-02-25 15:17:42.130275+01",213543870,"420014, Казань, Кремль, а/я 20.","","facebook_places",103748482996573,55.796759000000002,49.106997999999997,"Kazan Kremlin","Kazan Kremlin"
"2019-02-22 21:40:01.937104+01",152479,"Mont des arts","Brussels, Belgium","facebook_places",234918826526184,50.843844000807998,4.357514830557400,"Square-Brussels Convention Centre","Square-Brussels Convention Centre"
"2019-02-25 14:33:14.884494+01",1024464641,"Воздвиженка 4/7, стр. 1","Москва","facebook_places",132266776851476,55.752406226235998,37.609572808114002,"Республика*","Республика*"
"2019-02-22 15:51:29.600024+01",288142342,"Шелудьково","","facebook_places",247460208772547,55.943082830000002,37.490013159999997,"Шелудьково","Шелудьково"
"2019-02-22 21:41:59.318136+01",434136900,"Посёлок Акулово","","facebook_places",1459959814241417,56.309635231999998,36.746928285999999,"Акулово","Акулово"
"2019-02-22 21:54:36.110234+01",502512067,"Raushskaya naberezhnaya, 4","","facebook_places",418615341566503,55.748530000000002,37.627270000000003,"Развлекательный клуб ""Кабана""","Развлекательный клуб ""Кабана"""
"2019-02-22 21:54:09.618906+01",1009175069,"","Moscow, Russia","facebook_places",1441028956130904,56.135277777778000,37.929444444444002,"Софрино","Софрино"
"2019-02-22 21:54:11.066009+01",2013958,"Манежная пл. д.1","Москва","facebook_places",119386594876981,55.753500000000002,37.612340000000003,"Центральный Выставочный Зал ""Манеж""","Центральный Выставочный Зал ""Манеж"""
"2019-02-25 14:38:22.007178+01",243809257,"","","facebook_places",111631732194428,44.391644220117001,9.219207523704201,"Liguria, Italy","Liguria"
"2019-02-25 14:44:50.14848+01",528403942,"","","facebook_places",400718286655017,55.891284700659000,37.614281644555000,"Тверская","Тверская"
"2019-02-25 10:20:59.496764+01",490244047993782,"141032, Россия, Московская область,  Мытищи, д. Болтино, ул. Прибрежная стр. 2в/1","","facebook_places",490244047993782,55.973287899456999,37.681185007095003,"Gals Club Яхт Клуб Галс","Gals Club Яхт Клуб Галс"
